Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,119347,-,-,-,37.49,-120.86,-8,29,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.1.1
Year,Month,Day,Hour,Minute,DHI,DNI,Relative Humidity,Temperature,Pressure,
2019,1,1,0,0,0,0,54.15,1.7000000000000002,1005,N/A
2019,1,1,0,30,0,0,54.59,1.6,1006,N/A
2019,1,1,1,0,0,0,52.61,1.6,1006,N/A
2019,1,1,1,30,0,0,53.370000000000005,1.4000000000000001,1006,N/A
2019,1,1,2,0,0,0,52.94,1.2000000000000002,1007,N/A
2019,1,1,2,30,0,0,54.88,0.7000000000000001,1007,N/A
2019,1,1,3,0,0,0,57.050000000000004,0.1,1007,N/A
2019,1,1,3,30,0,0,57.52,0,1008,N/A
2019,1,1,4,0,0,0,56.54,-0.2,1008,N/A
2019,1,1,4,30,0,0,56.13,-0.1,1008,N/A
2019,1,1,5,0,0,0,53.21,0.1,1008,N/A
2019,1,1,5,30,0,0,53.26,0.1,1009,N/A
2019,1,1,6,0,0,0,51.59,0.2,1009,N/A
2019,1,1,6,30,0,0,50.53,0.5,1010,N/A
2019,1,1,7,0,0,0,50.58,0.7000000000000001,1010,N/A
2019,1,1,7,30,9,30,45.800000000000004,2.1,1011,N/A
2019,1,1,8,0,40,133,52.08,3.4000000000000004,1011,N/A
2019,1,1,8,30,58,431,47.26,4.800000000000001,1012,N/A
2019,1,1,9,0,50,776,39.28,6.1000000000000005,1012,N/A
2019,1,1,9,30,55,856,35.93,7.4,1012,N/A
2019,1,1,10,0,65,867,31.080000000000002,8.700000000000001,1012,N/A
2019,1,1,10,30,69,897,29.43,9.5,1011,N/A
2019,1,1,11,0,71,916,27.46,10.3,1011,N/A
2019,1,1,11,30,76,911,26.740000000000002,10.700000000000001,1011,N/A
2019,1,1,12,0,141,613,27.16,11.100000000000001,1010,N/A
2019,1,1,12,30,169,475,26.63,11.4,1010,N/A
2019,1,1,13,0,112,722,27.45,11.600000000000001,1010,N/A
2019,1,1,13,30,74,879,27.64,11.5,1010,N/A
2019,1,1,14,0,71,849,28.63,11.5,1010,N/A
2019,1,1,14,30,70,793,29.79,10.9,1010,N/A
2019,1,1,15,0,91,465,38.79,10.3,1010,N/A
2019,1,1,15,30,76,328,38.79,10.3,1010,N/A
2019,1,1,16,0,53,216,58.11,6.300000000000001,1010,N/A
2019,1,1,16,30,24,121,61.46,5.5,1011,N/A
2019,1,1,17,0,2,18,57.82,4.7,1011,N/A
2019,1,1,17,30,0,0,58.22,4.6000000000000005,1011,N/A
2019,1,1,18,0,0,0,57.410000000000004,4.4,1011,N/A
2019,1,1,18,30,0,0,57.81,4.3,1011,N/A
2019,1,1,19,0,0,0,57.32,4.1000000000000005,1011,N/A
2019,1,1,19,30,0,0,57.72,4,1011,N/A
2019,1,1,20,0,0,0,57.83,3.8000000000000003,1011,N/A
2019,1,1,20,30,0,0,57.83,3.8000000000000003,1011,N/A
2019,1,1,21,0,0,0,57.68,3.7,1011,N/A
2019,1,1,21,30,0,0,57.68,3.7,1011,N/A
2019,1,1,22,0,0,0,57.19,3.6,1011,N/A
2019,1,1,22,30,0,0,57.6,3.5,1011,N/A
2019,1,1,23,0,0,0,56.300000000000004,3.4000000000000004,1011,N/A
2019,1,1,23,30,0,0,56.300000000000004,3.4000000000000004,1011,N/A
2019,1,2,0,0,0,0,55.63,3.3000000000000003,1011,N/A
2019,1,2,0,30,0,0,55.24,3.4000000000000004,1011,N/A
2019,1,2,1,0,0,0,54.06,3.5,1011,N/A
2019,1,2,1,30,0,0,54.44,3.4000000000000004,1011,N/A
2019,1,2,2,0,0,0,54.52,3.3000000000000003,1011,N/A
2019,1,2,2,30,0,0,55.300000000000004,3.1,1011,N/A
2019,1,2,3,0,0,0,55.75,3,1011,N/A
2019,1,2,3,30,0,0,56.54,2.8000000000000003,1011,N/A
2019,1,2,4,0,0,0,57.230000000000004,2.7,1010,N/A
2019,1,2,4,30,0,0,57.230000000000004,2.7,1010,N/A
2019,1,2,5,0,0,0,57.88,2.6,1010,N/A
2019,1,2,5,30,0,0,57.93,2.6,1011,N/A
2019,1,2,6,0,0,0,57.72,2.6,1011,N/A
2019,1,2,6,30,0,0,57.31,2.7,1011,N/A
2019,1,2,7,0,0,0,58.980000000000004,2.8000000000000003,1012,N/A
2019,1,2,7,30,9,27,55.35,3.7,1012,N/A
2019,1,2,8,0,41,94,65.4,4.6000000000000005,1012,N/A
2019,1,2,8,30,67,253,60.230000000000004,5.800000000000001,1013,N/A
2019,1,2,9,0,54,717,51.870000000000005,6.9,1013,N/A
2019,1,2,9,30,59,792,48.120000000000005,8,1013,N/A
2019,1,2,10,0,66,828,45.17,9,1013,N/A
2019,1,2,10,30,70,859,42.480000000000004,9.9,1012,N/A
2019,1,2,11,0,72,879,39.59,10.8,1012,N/A
2019,1,2,11,30,74,891,38.01,11.4,1011,N/A
2019,1,2,12,0,75,896,38.11,11.9,1011,N/A
2019,1,2,12,30,78,884,37.61,12.100000000000001,1011,N/A
2019,1,2,13,0,81,862,38.24,12.4,1010,N/A
2019,1,2,13,30,78,843,38.49,12.3,1010,N/A
2019,1,2,14,0,75,813,39.95,12.200000000000001,1010,N/A
2019,1,2,14,30,71,772,41.01,11.8,1010,N/A
2019,1,2,15,0,65,714,46.33,11.4,1010,N/A
2019,1,2,15,30,57,628,46.33,11.4,1010,N/A
2019,1,2,16,0,44,493,54.620000000000005,9.1,1010,N/A
2019,1,2,16,30,27,273,56.49,8.6,1010,N/A
2019,1,2,17,0,2,18,51.93,8.1,1011,N/A
2019,1,2,17,30,0,0,52.99,7.800000000000001,1011,N/A
2019,1,2,18,0,0,0,53.02,7.6000000000000005,1011,N/A
2019,1,2,18,30,0,0,53.75,7.4,1011,N/A
2019,1,2,19,0,0,0,54.620000000000005,7.2,1011,N/A
2019,1,2,19,30,0,0,55.75,6.9,1011,N/A
2019,1,2,20,0,0,0,57.370000000000005,6.6000000000000005,1011,N/A
2019,1,2,20,30,0,0,58.56,6.300000000000001,1011,N/A
2019,1,2,21,0,0,0,60.1,6,1011,N/A
2019,1,2,21,30,0,0,60.93,5.800000000000001,1011,N/A
2019,1,2,22,0,0,0,61.5,5.6000000000000005,1011,N/A
2019,1,2,22,30,0,0,62.36,5.4,1011,N/A
2019,1,2,23,0,0,0,63.14,5.1000000000000005,1011,N/A
2019,1,2,23,30,0,0,64.02,4.9,1011,N/A
2019,1,3,0,0,0,0,64.95,4.6000000000000005,1011,N/A
2019,1,3,0,30,0,0,65.4,4.5,1011,N/A
2019,1,3,1,0,0,0,65.52,4.4,1011,N/A
2019,1,3,1,30,0,0,65.52,4.4,1011,N/A
2019,1,3,2,0,0,0,64.66,4.4,1011,N/A
2019,1,3,2,30,0,0,64.66,4.4,1011,N/A
2019,1,3,3,0,0,0,63.27,4.5,1010,N/A
2019,1,3,3,30,0,0,63.71,4.4,1010,N/A
2019,1,3,4,0,0,0,63.18,4.3,1010,N/A
2019,1,3,4,30,0,0,63.18,4.3,1010,N/A
2019,1,3,5,0,0,0,62.49,4.3,1010,N/A
2019,1,3,5,30,0,0,63.38,4.1000000000000005,1010,N/A
2019,1,3,6,0,0,0,63.690000000000005,3.9000000000000004,1010,N/A
2019,1,3,6,30,0,0,63.75,3.9000000000000004,1011,N/A
2019,1,3,7,0,0,0,64.5,3.9000000000000004,1011,N/A
2019,1,3,7,30,10,22,60.99,4.7,1011,N/A
2019,1,3,8,0,40,93,68.74,5.5,1011,N/A
2019,1,3,8,30,70,184,63.28,6.7,1011,N/A
2019,1,3,9,0,74,548,56.86,8,1012,N/A
2019,1,3,9,30,69,740,51.68,9.4,1011,N/A
2019,1,3,10,0,72,797,46.88,10.700000000000001,1011,N/A
2019,1,3,10,30,76,830,44.42,11.5,1010,N/A
2019,1,3,11,0,79,852,42.62,12.3,1010,N/A
2019,1,3,11,30,81,865,40.94,12.9,1009,N/A
2019,1,3,12,0,81,871,40.07,13.4,1008,N/A
2019,1,3,12,30,105,765,39.29,13.700000000000001,1008,N/A
2019,1,3,13,0,100,771,39.39,13.9,1008,N/A
2019,1,3,13,30,79,842,39.61,13.8,1007,N/A
2019,1,3,14,0,92,724,40.99,13.700000000000001,1007,N/A
2019,1,3,14,30,119,432,42.9,13,1007,N/A
2019,1,3,15,0,109,305,52.620000000000005,12.4,1007,N/A
2019,1,3,15,30,85,207,52.620000000000005,12.4,1007,N/A
2019,1,3,16,0,56,151,58.550000000000004,10,1007,N/A
2019,1,3,16,30,25,82,60.54,9.5,1007,N/A
2019,1,3,17,0,2,16,56.83,9,1007,N/A
2019,1,3,17,30,0,0,58.38,8.6,1007,N/A
2019,1,3,18,0,0,0,58.56,8.200000000000001,1007,N/A
2019,1,3,18,30,0,0,59.36,8,1007,N/A
2019,1,3,19,0,0,0,58.67,7.7,1007,N/A
2019,1,3,19,30,0,0,59.07,7.6000000000000005,1007,N/A
2019,1,3,20,0,0,0,58.870000000000005,7.4,1007,N/A
2019,1,3,20,30,0,0,60.09,7.1000000000000005,1007,N/A
2019,1,3,21,0,0,0,61.42,6.7,1007,N/A
2019,1,3,21,30,0,0,62.27,6.5,1007,N/A
2019,1,3,22,0,0,0,63.38,6.2,1007,N/A
2019,1,3,22,30,0,0,64.2,6,1006,N/A
2019,1,3,23,0,0,0,65.21000000000001,5.800000000000001,1006,N/A
2019,1,3,23,30,0,0,66.12,5.6000000000000005,1006,N/A
2019,1,4,0,0,0,0,67.32000000000001,5.4,1006,N/A
2019,1,4,0,30,0,0,69.21000000000001,5,1006,N/A
2019,1,4,1,0,0,0,71.04,4.6000000000000005,1006,N/A
2019,1,4,1,30,0,0,71.97,4.4,1005,N/A
2019,1,4,2,0,0,0,71.78,4.2,1005,N/A
2019,1,4,2,30,0,0,70.78,4.4,1005,N/A
2019,1,4,3,0,0,0,68.60000000000001,4.5,1004,N/A
2019,1,4,3,30,0,0,69.08,4.4,1004,N/A
2019,1,4,4,0,0,0,67.96000000000001,4.4,1004,N/A
2019,1,4,4,30,0,0,68.92,4.2,1004,N/A
2019,1,4,5,0,0,0,69.31,4,1004,N/A
2019,1,4,5,30,0,0,70.29,3.8000000000000003,1004,N/A
2019,1,4,6,0,0,0,70.76,3.6,1004,N/A
2019,1,4,6,30,0,0,70.76,3.6,1004,N/A
2019,1,4,7,0,0,0,71.69,3.6,1004,N/A
2019,1,4,7,30,8,22,64.11,5.2,1004,N/A
2019,1,4,8,0,41,76,68.09,6.800000000000001,1005,N/A
2019,1,4,8,30,68,228,60.65,8.5,1005,N/A
2019,1,4,9,0,86,378,54.370000000000005,10.200000000000001,1005,N/A
2019,1,4,9,30,100,473,49.83,11.5,1004,N/A
2019,1,4,10,0,117,497,47.59,12.8,1004,N/A
2019,1,4,10,30,131,534,44.550000000000004,13.8,1003,N/A
2019,1,4,11,0,138,572,42.64,14.9,1003,N/A
2019,1,4,11,30,87,841,40.730000000000004,15.600000000000001,1002,N/A
2019,1,4,12,0,79,886,39.25,16.3,1002,N/A
2019,1,4,12,30,99,796,38.230000000000004,16.7,1001,N/A
2019,1,4,13,0,95,796,37.050000000000004,17.1,1001,N/A
2019,1,4,13,30,80,840,37.050000000000004,17.1,1001,N/A
2019,1,4,14,0,77,814,38.230000000000004,17,1000,N/A
2019,1,4,14,30,72,774,40.22,16.2,1000,N/A
2019,1,4,15,0,66,715,54.9,15.4,1000,N/A
2019,1,4,15,30,57,631,54.9,15.4,1000,N/A
2019,1,4,16,0,45,502,60.620000000000005,11.5,1000,N/A
2019,1,4,16,30,27,293,65.2,10.4,1000,N/A
2019,1,4,17,0,5,36,61.870000000000005,9.200000000000001,1000,N/A
2019,1,4,17,30,0,0,63.550000000000004,8.8,1000,N/A
2019,1,4,18,0,0,0,63.6,8.3,1000,N/A
2019,1,4,18,30,0,0,64.91,8,1000,N/A
2019,1,4,19,0,0,0,65.16,7.6000000000000005,1000,N/A
2019,1,4,19,30,0,0,65.61,7.5,1000,N/A
2019,1,4,20,0,0,0,67.14,7.4,1000,N/A
2019,1,4,20,30,0,0,67.14,7.4,1000,N/A
2019,1,4,21,0,0,0,70.23,7.4,999,N/A
2019,1,4,21,30,0,0,70.71000000000001,7.300000000000001,999,N/A
2019,1,4,22,0,0,0,75.81,7.1000000000000005,999,N/A
2019,1,4,22,30,0,0,76.85000000000001,6.9,999,N/A
2019,1,4,23,0,0,0,81.91,6.7,998,N/A
2019,1,4,23,30,0,0,83.62,6.4,998,N/A
2019,1,5,0,0,0,0,87.76,6.1000000000000005,998,N/A
2019,1,5,0,30,0,0,88.37,6,998,N/A
2019,1,5,1,0,0,0,91.74,5.800000000000001,998,N/A
2019,1,5,1,30,0,0,91.74,5.800000000000001,998,N/A
2019,1,5,2,0,0,0,94.51,5.800000000000001,998,N/A
2019,1,5,2,30,0,0,94.51,5.800000000000001,998,N/A
2019,1,5,3,0,0,0,96.35000000000001,5.800000000000001,998,N/A
2019,1,5,3,30,0,0,95.59,5.9,997,N/A
2019,1,5,4,0,0,0,93.88,6.1000000000000005,997,N/A
2019,1,5,4,30,0,0,93.23,6.2,997,N/A
2019,1,5,5,0,0,0,91.25,6.4,997,N/A
2019,1,5,5,30,0,0,89.39,6.7,997,N/A
2019,1,5,6,0,0,0,87.91,7,997,N/A
2019,1,5,6,30,0,0,86.13,7.300000000000001,997,N/A
2019,1,5,7,0,0,0,85.10000000000001,7.6000000000000005,997,N/A
2019,1,5,7,30,7,12,81.15,8.3,997,N/A
2019,1,5,8,0,31,6,79.10000000000001,8.9,997,N/A
2019,1,5,8,30,59,18,74.46000000000001,9.8,997,N/A
2019,1,5,9,0,73,14,72.8,10.700000000000001,997,N/A
2019,1,5,9,30,103,77,68.52,11.600000000000001,996,N/A
2019,1,5,10,0,77,23,68.92,12.5,996,N/A
2019,1,5,10,30,54,0,65.85,13.200000000000001,996,N/A
2019,1,5,11,0,37,0,64.89,13.8,995,N/A
2019,1,5,11,30,83,3,64.47,13.9,995,N/A
2019,1,5,12,0,59,0,65.3,14,995,N/A
2019,1,5,12,30,48,0,66.58,13.700000000000001,995,N/A
2019,1,5,13,0,60,0,70.96000000000001,13.3,995,N/A
2019,1,5,13,30,125,7,72.83,12.9,995,N/A
2019,1,5,14,0,115,8,76.51,12.4,995,N/A
2019,1,5,14,30,76,0,78.55,12,995,N/A
2019,1,5,15,0,97,4,81.64,11.5,996,N/A
2019,1,5,15,30,78,1,81.64,11.5,996,N/A
2019,1,5,16,0,49,0,87,10.5,996,N/A
2019,1,5,16,30,21,0,88.75,10.200000000000001,996,N/A
2019,1,5,17,0,3,5,89.99,9.9,996,N/A
2019,1,5,17,30,0,0,90.69,9.8,997,N/A
2019,1,5,18,0,0,0,91.57000000000001,9.700000000000001,997,N/A
2019,1,5,18,30,0,0,92.19,9.600000000000001,997,N/A
2019,1,5,19,0,0,0,92.52,9.5,998,N/A
2019,1,5,19,30,0,0,93.15,9.4,998,N/A
2019,1,5,20,0,0,0,93.48,9.200000000000001,998,N/A
2019,1,5,20,30,0,0,94.84,9,999,N/A
2019,1,5,21,0,0,0,94.18,8.8,999,N/A
2019,1,5,21,30,0,0,96.76,8.4,999,N/A
2019,1,5,22,0,0,0,95.77,8.1,999,N/A
2019,1,5,22,30,0,0,97.74000000000001,7.800000000000001,999,N/A
2019,1,5,23,0,0,0,97.09,7.4,1000,N/A
2019,1,5,23,30,0,0,99.78,7,1000,N/A
2019,1,6,0,0,0,0,98.56,6.6000000000000005,1000,N/A
2019,1,6,0,30,0,0,99.92,6.4,1000,N/A
2019,1,6,1,0,0,0,98.67,6.1000000000000005,1000,N/A
2019,1,6,1,30,0,0,100,5.800000000000001,1000,N/A
2019,1,6,2,0,0,0,99.41,5.6000000000000005,1001,N/A
2019,1,6,2,30,0,0,100,5.4,1001,N/A
2019,1,6,3,0,0,0,100,5.2,1001,N/A
2019,1,6,3,30,0,0,100,5.2,1001,N/A
2019,1,6,4,0,0,0,99.91,5.1000000000000005,1001,N/A
2019,1,6,4,30,0,0,98.53,5.300000000000001,1001,N/A
2019,1,6,5,0,0,0,98.2,5.4,1001,N/A
2019,1,6,5,30,0,0,96.85000000000001,5.6000000000000005,1001,N/A
2019,1,6,6,0,0,0,96.22,5.800000000000001,1001,N/A
2019,1,6,6,30,0,0,94.24,6.1000000000000005,1001,N/A
2019,1,6,7,0,0,0,93.49,6.4,1001,N/A
2019,1,6,7,30,2,0,90.96000000000001,6.800000000000001,1001,N/A
2019,1,6,8,0,8,0,91.69,7.2,1002,N/A
2019,1,6,8,30,15,0,89.22,7.6000000000000005,1002,N/A
2019,1,6,9,0,41,0,90.9,7.9,1002,N/A
2019,1,6,9,30,64,0,88.47,8.3,1002,N/A
2019,1,6,10,0,75,0,90.88,8.6,1002,N/A
2019,1,6,10,30,97,0,88.38,9,1001,N/A
2019,1,6,11,0,115,0,89.72,9.4,1001,N/A
2019,1,6,11,30,100,0,86.68,9.9,1000,N/A
2019,1,6,12,0,78,0,85.12,10.4,1000,N/A
2019,1,6,12,30,90,1,86.17,10.200000000000001,999,N/A
2019,1,6,13,0,118,3,84.21000000000001,10,999,N/A
2019,1,6,13,30,87,0,85.34,9.8,999,N/A
2019,1,6,14,0,59,0,84.76,9.700000000000001,999,N/A
2019,1,6,14,30,37,0,85.91,9.5,999,N/A
2019,1,6,15,0,16,0,86.92,9.3,998,N/A
2019,1,6,15,30,11,0,86.92,9.3,998,N/A
2019,1,6,16,0,8,0,88.91,9,998,N/A
2019,1,6,16,30,5,0,89.51,8.9,998,N/A
2019,1,6,17,0,2,6,89.8,8.9,998,N/A
2019,1,6,17,30,0,0,89.2,9,998,N/A
2019,1,6,18,0,0,0,90.35000000000001,9.1,998,N/A
2019,1,6,18,30,0,0,89.83,9.200000000000001,999,N/A
2019,1,6,19,0,0,0,91.37,9.3,999,N/A
2019,1,6,19,30,0,0,90.16,9.5,999,N/A
2019,1,6,20,0,0,0,91.54,9.8,999,N/A
2019,1,6,20,30,0,0,90.32000000000001,10,999,N/A
2019,1,6,21,0,0,0,92.36,10.200000000000001,999,N/A
2019,1,6,21,30,0,0,91.14,10.4,999,N/A
2019,1,6,22,0,0,0,92.5,10.600000000000001,999,N/A
2019,1,6,22,30,0,0,92.59,10.600000000000001,1000,N/A
2019,1,6,23,0,0,0,93.46000000000001,10.700000000000001,1000,N/A
2019,1,6,23,30,0,0,94.71000000000001,10.5,1000,N/A
2019,1,7,0,0,0,0,94.79,10.4,1001,N/A
2019,1,7,0,30,0,0,97.35000000000001,10,1001,N/A
2019,1,7,1,0,0,0,96.81,9.600000000000001,1002,N/A
2019,1,7,1,30,0,0,96.81,9.600000000000001,1002,N/A
2019,1,7,2,0,0,0,95.97,9.600000000000001,1003,N/A
2019,1,7,2,30,0,0,96.62,9.5,1003,N/A
2019,1,7,3,0,0,0,95.97,9.5,1003,N/A
2019,1,7,3,30,0,0,97.36,9.3,1004,N/A
2019,1,7,4,0,0,0,96.33,9.200000000000001,1004,N/A
2019,1,7,4,30,0,0,97.73,9,1005,N/A
2019,1,7,5,0,0,0,96.67,8.8,1005,N/A
2019,1,7,5,30,0,0,98.08,8.6,1006,N/A
2019,1,7,6,0,0,0,96.71000000000001,8.5,1006,N/A
2019,1,7,6,30,0,0,96.16,8.6,1007,N/A
2019,1,7,7,0,0,0,95.45,8.700000000000001,1007,N/A
2019,1,7,7,30,6,6,90.45,9.5,1007,N/A
2019,1,7,8,0,29,6,92.62,10.4,1008,N/A
2019,1,7,8,30,58,22,88.42,11.100000000000001,1008,N/A
2019,1,7,9,0,73,17,89.10000000000001,11.700000000000001,1008,N/A
2019,1,7,9,30,125,136,85.10000000000001,12.4,1008,N/A
2019,1,7,10,0,150,286,83.98,13.100000000000001,1008,N/A
2019,1,7,10,30,157,391,80.24,13.8,1008,N/A
2019,1,7,11,0,170,408,76.95,14.5,1008,N/A
2019,1,7,11,30,202,315,74.44,15,1007,N/A
2019,1,7,12,0,191,402,71.16,15.5,1007,N/A
2019,1,7,12,30,182,439,69.81,15.8,1007,N/A
2019,1,7,13,0,185,389,67.22,16.1,1007,N/A
2019,1,7,13,30,194,255,67.22,16.1,1007,N/A
2019,1,7,14,0,165,319,66.2,16.1,1007,N/A
2019,1,7,14,30,146,275,67.91,15.700000000000001,1007,N/A
2019,1,7,15,0,124,169,71.43,15.3,1007,N/A
2019,1,7,15,30,89,19,71.43,15.3,1007,N/A
2019,1,7,16,0,59,30,84.04,12.5,1008,N/A
2019,1,7,16,30,27,6,88.57000000000001,11.700000000000001,1008,N/A
2019,1,7,17,0,4,13,88.59,10.9,1008,N/A
2019,1,7,17,30,0,0,89.18,10.8,1008,N/A
2019,1,7,18,0,0,0,87.88,10.8,1008,N/A
2019,1,7,18,30,0,0,88.46000000000001,10.700000000000001,1008,N/A
2019,1,7,19,0,0,0,86.66,10.600000000000001,1008,N/A
2019,1,7,19,30,0,0,87.82000000000001,10.4,1008,N/A
2019,1,7,20,0,0,0,85.92,10.3,1008,N/A
2019,1,7,20,30,0,0,86.41,10.200000000000001,1007,N/A
2019,1,7,21,0,0,0,84.93,10.200000000000001,1007,N/A
2019,1,7,21,30,0,0,85.49,10.100000000000001,1007,N/A
2019,1,7,22,0,0,0,85.03,10.100000000000001,1007,N/A
2019,1,7,22,30,0,0,85.60000000000001,10,1007,N/A
2019,1,7,23,0,0,0,85.73,10,1006,N/A
2019,1,7,23,30,0,0,85.73,10,1006,N/A
2019,1,8,0,0,0,0,86.60000000000001,10,1006,N/A
2019,1,8,0,30,0,0,86.02,10.100000000000001,1006,N/A
2019,1,8,1,0,0,0,86.76,10.200000000000001,1006,N/A
2019,1,8,1,30,0,0,86.19,10.3,1006,N/A
2019,1,8,2,0,0,0,87.31,10.3,1006,N/A
2019,1,8,2,30,0,0,86.64,10.4,1005,N/A
2019,1,8,3,0,0,0,86.82000000000001,10.4,1005,N/A
2019,1,8,3,30,0,0,87.4,10.3,1005,N/A
2019,1,8,4,0,0,0,86.66,10.3,1005,N/A
2019,1,8,4,30,0,0,87.24,10.200000000000001,1005,N/A
2019,1,8,5,0,0,0,86.91,10.100000000000001,1005,N/A
2019,1,8,5,30,0,0,87.49,10,1005,N/A
2019,1,8,6,0,0,0,87.9,9.9,1005,N/A
2019,1,8,6,30,0,0,87.31,10,1005,N/A
2019,1,8,7,0,0,0,88.18,10,1006,N/A
2019,1,8,7,30,10,21,85.29,10.5,1006,N/A
2019,1,8,8,0,39,79,85.39,11,1006,N/A
2019,1,8,8,30,66,117,81.61,11.700000000000001,1007,N/A
2019,1,8,9,0,89,91,82.43,12.3,1007,N/A
2019,1,8,9,30,114,76,78.74,13,1007,N/A
2019,1,8,10,0,150,45,79.54,13.700000000000001,1007,N/A
2019,1,8,10,30,150,12,74.98,14.600000000000001,1006,N/A
2019,1,8,11,0,160,72,73.66,15.600000000000001,1006,N/A
2019,1,8,11,30,189,391,69.93,16.400000000000002,1005,N/A
2019,1,8,12,0,199,370,67.1,17.2,1005,N/A
2019,1,8,12,30,211,280,65.78,17.5,1004,N/A
2019,1,8,13,0,217,130,63.38,17.900000000000002,1003,N/A
2019,1,8,13,30,198,113,63.78,17.8,1003,N/A
2019,1,8,14,0,174,157,64.4,17.7,1003,N/A
2019,1,8,14,30,154,151,67.24,17,1002,N/A
2019,1,8,15,0,97,8,73.44,16.3,1002,N/A
2019,1,8,15,30,37,0,73.44,16.3,1002,N/A
2019,1,8,16,0,24,0,80.35000000000001,14.5,1002,N/A
2019,1,8,16,30,13,0,82.91,14,1001,N/A
2019,1,8,17,0,2,0,82.33,13.5,1001,N/A
2019,1,8,17,30,0,0,82.86,13.4,1001,N/A
2019,1,8,18,0,0,0,81.62,13.200000000000001,1001,N/A
2019,1,8,18,30,0,0,82.15,13.100000000000001,1001,N/A
2019,1,8,19,0,0,0,80.19,13.100000000000001,1001,N/A
2019,1,8,19,30,0,0,81.24,12.9,1001,N/A
2019,1,8,20,0,0,0,81.28,12.8,1001,N/A
2019,1,8,20,30,0,0,82.97,12.5,1002,N/A
2019,1,8,21,0,0,0,84.60000000000001,12.3,1002,N/A
2019,1,8,21,30,0,0,85.72,12.100000000000001,1002,N/A
2019,1,8,22,0,0,0,87.8,11.9,1003,N/A
2019,1,8,22,30,0,0,87.8,11.9,1003,N/A
2019,1,8,23,0,0,0,88.04,12,1003,N/A
2019,1,8,23,30,0,0,87.47,12.100000000000001,1003,N/A
2019,1,9,0,0,0,0,87.64,12.3,1003,N/A
2019,1,9,0,30,0,0,87.07000000000001,12.4,1003,N/A
2019,1,9,1,0,0,0,87.83,12.5,1003,N/A
2019,1,9,1,30,0,0,87.83,12.5,1003,N/A
2019,1,9,2,0,0,0,88.60000000000001,12.5,1004,N/A
2019,1,9,2,30,0,0,88.60000000000001,12.5,1004,N/A
2019,1,9,3,0,0,0,88.41,12.5,1004,N/A
2019,1,9,3,30,0,0,88.41,12.5,1004,N/A
2019,1,9,4,0,0,0,88.47,12.4,1004,N/A
2019,1,9,4,30,0,0,88.47,12.4,1004,N/A
2019,1,9,5,0,0,0,88.17,12.4,1004,N/A
2019,1,9,5,30,0,0,88.84,12.3,1005,N/A
2019,1,9,6,0,0,0,89.34,12.200000000000001,1005,N/A
2019,1,9,6,30,0,0,89.92,12.100000000000001,1005,N/A
2019,1,9,7,0,0,0,90.62,12,1006,N/A
2019,1,9,7,30,5,2,89.44,12.200000000000001,1006,N/A
2019,1,9,8,0,19,0,90.27,12.3,1007,N/A
2019,1,9,8,30,34,0,89.10000000000001,12.5,1007,N/A
2019,1,9,9,0,57,2,89,12.8,1007,N/A
2019,1,9,9,30,57,5,87.28,13.100000000000001,1007,N/A
2019,1,9,10,0,149,88,86.66,13.5,1008,N/A
2019,1,9,10,30,173,90,84.36,13.9,1007,N/A
2019,1,9,11,0,106,8,82.99,14.3,1007,N/A
2019,1,9,11,30,157,32,81.41,14.600000000000001,1007,N/A
2019,1,9,12,0,206,56,79.44,14.9,1006,N/A
2019,1,9,12,30,189,32,79.44,14.9,1006,N/A
2019,1,9,13,0,154,3,78.46000000000001,15,1006,N/A
2019,1,9,13,30,134,1,79.47,14.8,1006,N/A
2019,1,9,14,0,156,44,80.82000000000001,14.700000000000001,1006,N/A
2019,1,9,14,30,135,39,82.93,14.3,1006,N/A
2019,1,9,15,0,85,17,86.02,14,1006,N/A
2019,1,9,15,30,86,101,86.02,14,1006,N/A
2019,1,9,16,0,57,88,89.2,12.8,1006,N/A
2019,1,9,16,30,28,46,92.87,12.200000000000001,1007,N/A
2019,1,9,17,0,3,6,91.08,11.700000000000001,1007,N/A
2019,1,9,17,30,0,0,92.28,11.5,1007,N/A
2019,1,9,18,0,0,0,91.69,11.4,1008,N/A
2019,1,9,18,30,0,0,93.53,11.100000000000001,1008,N/A
